stop_id,stop_name,stop_lat,stop_lon,stop_comune,stop_type
L093-14888,Fermata di Via Togliatti LIDL,40.89321796,9.10772977,TEMPIO PAUSANIA,Fermata Autobus
B_6199,Fermata di CALANGIANUS P.ZZA SANTA LUCIA,40.921117,9.193432,CALANGIANUS,Fermata Autobus
ASPO260,Fermata di 260 - Lo squalo,40.94384,9.56602,OLBIA,Fermata Autobus
B_5100,Fermata di TANAUNELLA VIA AGAMENNONE 17,40.689865,9.72209,BUDONI,Fermata Autobus
B_22323,Fermata di ALGHERO VIA V. EMANUELE FR.CARAGOL,40.567701,8.335179,ALGHERO,Fermata Autobus
202014,Fermata di 1Â° Cantoniera Forestale,40.582419,9.017709,OZIERI,Fermata Autobus
B_7518,Fermata di MONTI PITROSU VIA NAZIONALE CANTONIERA,40.841074,9.653332,SAN TEODORO,Fermata Autobus
ASPO764,Fermata di 764 - SS127 Monte A Telti,40.9177,9.43719,OLBIA,Fermata Autobus
7620,Fermata di PORTO TORRES Z.I. CANCELLO MARE,40.83604,8.377171,PORTO TORRES,Fermata Autobus
ATPSS_3044,"Fermata di Via Roma, Fr. Market",40.790419,8.589928,SENNORI,Fermata Autobus
B_61923,Fermata di TANAUNELLA SS125 LATO VIA AGAMENNONE,40.690183,9.718891,BUDONI,Fermata Autobus
ATPSS_339,Fermata di Via Brigata Sassari 82,40.723659,8.561133,SASSARI,Fermata Autobus
7400,Fermata di ANELA,40.4445,9.057533,ANELA,Fermata Autobus
ATPSS_284,Fermata di Via Viziliu 6,40.75069,8.493627,SASSARI,Fermata Autobus
B_7044,Fermata di BANARI,40.571638,8.699247,BANARI,Fermata Autobus
800257,Fermata di Caddau,40.824488,9.090258,OSCHIRI,Fermata Autobus
B_22097,Fermata di SP 130 VIA MARINA,40.809196,8.566218,SORSO,Fermata Autobus
ASPO302,Fermata di 302 - V.le A.Moro 42,40.93222,9.49936,OLBIA,Fermata Autobus
ATPSS_578,Fermata di Sp18 75,40.736444,8.487849,SASSARI,Fermata Autobus
202021,Fermata di Cimitero,40.596373,9.00101,OZIERI,Fermata Autobus
B_22195,Fermata di NULE VIA TORINO SN,40.4582497,9.1860547,NULE,Fermata Autobus
B_7729,Fermata di DRAGUNARA,40.5779188,8.1609558,ALGHERO,Fermata Autobus
B_7713,Fermata di BIVIO BONASSAI,40.6717155,8.3461177,SASSARI,Fermata Autobus
7515,Fermata di SS 127-KM 6+400 TABACCHINO,40.9148,9.427501,OLBIA,Fermata Autobus
B_22311,Fermata di ALGHERO VIA LIGURIA PARCO R.CARIA,40.583242,8.316937,ALGHERO,Fermata Autobus
7503,Fermata di PORTO SAN PAOLO,40.87604,9.628391,LOIRI PORTO SAN PAOLO,Fermata Autobus
L093-14598,Fermata di Via Limbara/V.Tobagi FR,40.89374867,9.10326297,TEMPIO PAUSANIA,Fermata Autobus
7300,Fermata di SAN SATURNINO,40.42619,9.12298,BENETUTTI,Fermata Autobus
ATPSS_169,Fermata di Via De Carolis Fr. 37,40.723678,8.575164,SASSARI,Fermata Autobus
ASPO909,Fermata di 909 - SS125 V.Spirito Santo,40.89465,9.56731,OLBIA,Fermata Autobus
ASPO2006,Fermata di 2006 - Via Trainu Moltu dir. Mamusi,40.78573,9.45497,OLBIA,Fermata Autobus
ATPSS_483,"Fermata di Sp81, Fr. Villaggio Turistico",40.81577,8.480988,SORSO,Fermata Autobus
ATPSS_155,"Fermata di Via Togliatti, Fr. 14",40.721661,8.583877,SASSARI,Fermata Autobus
800403,Fermata di Li Junchi (Rotatoria),40.981599,8.861573,BADESI,Fermata Autobus
ATPSS_89,"Fermata di Sp18 32, Sv Funtana Di La Figga",40.735709,8.509361,SASSARI,Fermata Autobus
ATPSS_540,Fermata di Via Pirandello  24,40.746874,8.559302,SASSARI,Fermata Autobus
B_7730,Fermata di ERULA VIA MELONI ASL,40.791396,8.94282,ERULA,Fermata Autobus
800296,Fermata di Biasi',40.776669,9.554989,PADRU,Fermata Autobus
7257,Fermata di BIVIO FLORINAS-PLOAGHE,40.64758,8.6828,CODRONGIANOS,Fermata Autobus
ASPO832,Fermata di 832 - Cimitero Nuovo,40.894617,9.499671,OLBIA,Fermata Autobus
ATPSS_270,Fermata di Via Nigra 7,40.750512,8.509785,SASSARI,Fermata Autobus
ATPSS_436,Fermata di Via Millelire Fr. 4,40.750846,8.518587,SASSARI,Fermata Autobus
ATPSS_291,Fermata di Via Carlo Felice 58,40.711901,8.591585,SASSARI,Fermata Autobus
B_7294,Fermata di PERFUGAS AREA INTERSCAMBIO SS672-SP2,40.836983,8.910218,PERFUGAS,Fermata Autobus
ASPO686,Fermata di 686 - V.S. Lucia 3a fermata,40.93002,9.45361,OLBIA,Fermata Autobus
ASPO2012,Fermata di 2012 -  Via Rio sos Campitos dir. Olbia,40.78639,9.44844,OLBIA,Fermata Autobus
ASPO2010,Fermata di 2010 - SP n°79 fronte civico 10,40.81161,9.46018,OLBIA,Fermata Autobus
ATPSS_3006,"Fermata di Via Sennori 3, Guardia Medica",40.797052,8.581313,SORSO,Fermata Autobus
ASPO2026,Fermata di 2026 - Via della Cantoniera Putzolu,40.93205,9.41283,OLBIA,Fermata Autobus
ATPSS_295,"Fermata di Via Milano, Edicola",40.710881,8.577009,SASSARI,Fermata Autobus
ATPSS_764,Fermata di Via Saragat,40.74466,8.560954,SASSARI,Fermata Autobus
ATPSS_881,"Fermata di C.So Cossiga, Ist. Magistrale",40.722468,8.562285,SASSARI,Fermata Autobus
ATPSS_535,"Fermata di Z.I. P.Niedda Str. 21, Conad",40.736548,8.537321,SASSARI,Fermata Autobus
ASPO2005,Fermata di 2005 - Sa Castanza dir. Mamusi,40.80257,9.44925,OLBIA,Fermata Autobus
B_22111,Fermata di VALLEDORIA PIAZZA EUROPA,40.928701,8.826256,VALLEDORIA,Fermata Autobus
ASPO521,Fermata di 521 - V.S.Vittore fr.Chidonza,40.95993,9.46865,OLBIA,Fermata Autobus
ATPSS_42,Fermata di Via Prati 8,40.738062,8.568855,SASSARI,Fermata Autobus
ASPO504,Fermata di 504 - Via Petta incrocio Piro,40.92888,9.49092,OLBIA,Fermata Autobus
800165,Fermata di Olbia (Lido La Plaia),40.94271,9.565422,OLBIA,Fermata Autobus
B_5188,Fermata di AGRUSTOS,40.729029,9.698329,BUDONI,Fermata Autobus
ASPO207,Fermata di 207 - SP82 Pozzo sacro,40.93484,9.54382,OLBIA,Fermata Autobus
ATPSS_781,Fermata di Via Lorenzo Auzzas Fr. 46,40.753356,8.502342,SASSARI,Fermata Autobus
B_7165,Fermata di MARRITZA,40.855719,8.617111,SORSO,Fermata Autobus
ASPO820,Fermata di 820 - Via Roma p.zzo Pinna,40.91585,9.4958,OLBIA,Fermata Autobus
ASPO610,Fermata di 610 - Via Correggio Gregorio,40.92369,9.48101,OLBIA,Fermata Autobus
B_22086,Fermata di BULTEI VIA NAZIONALE 167-CASE IACP,40.456928,9.0696557,BULTEI,Fermata Autobus
ATPSS_672,Fermata di Via Pian De Sorres 6,40.779498,8.412965,SASSARI,Fermata Autobus
ATPSS_211,Fermata di Via Napoli 13,40.717803,8.561642,SASSARI,Fermata Autobus
B_22070,Fermata di TIGNONE  SP 18 CIVICO 61A- ATP,40.735579,8.493448,SASSARI,Fermata Autobus
ATPSS_2128,Fermata di Via Tramontana 54,40.832875,8.42374,PORTO TORRES,Fermata Autobus
B_22271,Fermata di ALGHERO VIA DEGLI ORTI 11,40.563706,8.317558,ALGHERO,Fermata Autobus
7757,Fermata di PERFUGAS,40.830854,8.8858235,PERFUGAS,Fermata Autobus
61945,Fermata di Luras (Via Nazionale-Agip),40.934586,9.178036,LURAS,Fermata Autobus
ATPSS_681,Fermata di Via Pian De Sorres,40.782765,8.406263,SASSARI,Fermata Autobus
7034,Fermata di SEMESTENE,40.39829,8.72519,SEMESTENE,Fermata Autobus
7769,Fermata di SASSARI ALBERGHIERO,40.745599,8.5483198,SASSARI,Fermata Autobus
B_22067,Fermata di CAMPANEDDA VIA BOSA 3,40.752876,8.357821,SASSARI,Fermata Autobus
ATPSS_275,Fermata di Via Savoia Fr. 50,40.726868,8.570204,SASSARI,Fermata Autobus
B_22048,Fermata di STINTINO VIA CALA DI RENA,40.943452,8.226956,STINTINO,Fermata Autobus
ASPO823,Fermata di 823 - Via Roma Cimitero,40.9129,9.5007,OLBIA,Fermata Autobus
ATPSS_575,"Fermata di Sp18 113, Dir. Ss",40.735366,8.472919,SASSARI,Fermata Autobus
B_7549,Fermata di PORTO CERVO,41.13177,9.534607,ARZACHENA,Fermata Autobus
B_60416,Fermata di LACONIA VIA MONTICORRU 33,41.122189,9.438272,ARZACHENA,Fermata Autobus
B_17536,Fermata di CAPANNACCIA DIREZIONE OLBIA,41.170232,9.32139,PALAU,Fermata Autobus
ASPO566,Fermata di 566 - Veronese fr. Dei Pini,40.942596,9.489214,OLBIA,Fermata Autobus
ATPSS_652,Fermata di Via Baldinca Fr. 50,40.758551,8.49425,SASSARI,Fermata Autobus
M_9600,Metro di EMICICLO GARIBALDI-R,40.722985,8.561544,SASSARI,Fermata Metropolitana
ATPSS_570,"Fermata di Sp18 185, Distributore",40.734853,8.457137,SASSARI,Fermata Autobus
ASPO675,Fermata di 675 - Via Bazzoni fr. ASL,40.916,9.47954,OLBIA,Fermata Autobus
ATPSS_67,Fermata di Sp132  La Crucca 273,40.762322,8.468961,SASSARI,Fermata Autobus
B_61777,Fermata di OLBIA CITROEN,40.946746,9.498017,OLBIA,Fermata Autobus
B_7191,Fermata di STINTINO,40.936396,8.226105,STINTINO,Fermata Autobus
B_22303,Fermata di ALGHERO VIA LEONARDO DA VINCI 34,40.559442,8.3265,ALGHERO,Fermata Autobus
B_7355,Fermata di PORTO TORRES Z.I. FERRIERA,40.833095,8.37893,PORTO TORRES,Fermata Autobus
B_22031,Fermata di CAPO GALERA,40.579446,8.2452038,ALGHERO,Fermata Autobus
ATPSS_735,Fermata di Ss 291 42,40.725001,8.486469,SASSARI,Fermata Autobus
B_22139,Fermata di URI VIA SASSARI 129,40.639796,8.484605,URI,Fermata Autobus
B_7616,Fermata di SASSARI VIA TURATI,40.715573,8.557568,SASSARI,Fermata Autobus
B_22053,Fermata di SS 291 KM 27,40.651911,8.271758,ALGHERO,Fermata Autobus
B_5094,Fermata di STRAULA DIREZ. NORD,40.743979,9.646645,SAN TEODORO,Fermata Autobus
ATPSS_337,Fermata di Piazzale Segni,40.717724,8.581424,SASSARI,Fermata Autobus
7510,Fermata di ARZACHENA VIALE DETTORI 41,41.07678,9.387622,ARZACHENA,Fermata Autobus
B_7083,Fermata di CARGEGHE VIA BRIGATA SASSARI 40,40.670004,8.614258,CARGEGHE,Fermata Autobus
ATPSS_395,Fermata di Via Manzoni 1,40.735463,8.567926,SASSARI,Fermata Autobus
ATPSS_464,"Fermata di Ss 131,Fr. Inc. Sv Rio D'Ottava",40.773291,8.484574,SASSARI,Fermata Autobus
ATPSS_323,"Fermata di Ss 127, Liceo Artistico",40.708894,8.593379,SASSARI,Fermata Autobus
ATPSS_625,Fermata di Via De Martini 52,40.760485,8.514619,SASSARI,Fermata Autobus
8312860,Stazione di OSCHIRI,40.71329,9.1077601,OSCHIRI,Stazione Ferroviaria
L093-14529,Fermata di Nuchis (Hotel Melograno),40.917077,9.15287,TEMPIO PAUSANIA,Fermata Autobus
800245,Fermata di Perfugas (Ist. Prof.),40.830912,8.889666,PERFUGAS,Fermata Autobus
ATPSS_439,Fermata di Via Camboni 19,40.749879,8.511615,SASSARI,Fermata Autobus
ASPO802,Fermata di 802 - Via Ungheria Nespoli,40.91558,9.49118,OLBIA,Fermata Autobus
7541,Fermata di CANT. CUGNANA,41.0184,9.511211,OLBIA,Fermata Autobus
ATPSS_2031,Fermata di Sp25 Fr. 28,40.815015,8.44034,PORTO TORRES,Fermata Autobus
B_7156,Fermata di BULZI,40.845499,8.831693,BULZI,Fermata Autobus
ASPO893,Fermata di 893 - Sa Marinedda,40.90993,9.52163,OLBIA,Fermata Autobus
B_61838,Fermata di BAJA SARDINIA HOTEL VILLA GEMELLA,41.133023,9.47681,ARZACHENA,Fermata Autobus
B_22315,Fermata di ALGHERO VIA SANT'AGOSTINO 103,40.557206,8.324486,ALGHERO,Fermata Autobus
B_5095,Fermata di STRAULA DIREZ. SUD,40.744041,9.64656,SAN TEODORO,Fermata Autobus
ASPO281,Fermata di 281 - V. Indonesia ex Polizia,40.9309,9.5114,OLBIA,Fermata Autobus
ASPO813,Fermata di 813 - Via Vicenza SISA,40.90906,9.49816,OLBIA,Fermata Autobus
B_61834,Fermata di SP 59 L`EA BIANCA,41.106554,9.457837,ARZACHENA,Fermata Autobus
ATPSS_209,Fermata di Via Amendola 56,40.72135,8.555797,SASSARI,Fermata Autobus
ASPO2094,"Fermata di 2094 - SS 125, civ. 20",40.90868,9.51774,OLBIA,Fermata Autobus
ASPO657,Fermata di 657 - Barcellona Monteverdi,40.92747,9.48287,OLBIA,Fermata Autobus
B_7360,Fermata di TISSI VIA ITALIA FR. 18,40.679832,8.562999,TISSI,Fermata Autobus
ATPSS_421,Fermata di Viale Porto Torres N. 58,40.738779,8.537683,SASSARI,Fermata Autobus
ATPSS_278,Fermata di Via Ariani Fr.1,40.751553,8.507015,SASSARI,Fermata Autobus
B_7308,Fermata di ALGHERO VIA DE GASPERI EDICOLA,40.553895,8.326643,ALGHERO,Fermata Autobus
ASPO2008,Fermata di 2008 - Trainu Moltu dir. Olbia,40.78564,9.4547,OLBIA,Fermata Autobus
ASPO203,Fermata di 203 - V.le Italia Ag. Entrate,40.93487,9.51748,OLBIA,Fermata Autobus
ASPO592,Fermata di 592 - San Vittore,40.94819,9.44961,OLBIA,Fermata Autobus
ATPSS_654,Fermata di Via Attilio Deffenu 56,40.718909,8.561341,SASSARI,Fermata Autobus
B_7183,Fermata di BUNNARI,40.732392,8.634528,SASSARI,Fermata Autobus
ASPO574,Fermata di 574 - Via San Vittore 4a fer.,40.95827,9.45086,OLBIA,Fermata Autobus
B_22060,Fermata di CALA ONANU,40.740769,8.15626,SASSARI,Fermata Autobus
ATPSS_548,Fermata di Via Viziliu 35,40.750614,8.493659,SASSARI,Fermata Autobus
7042,Fermata di BESSUDE,40.55279,8.730359,BESSUDE,Fermata Autobus
ATPSS_293,Fermata di Via Milano Fr. 28,40.711383,8.581791,SASSARI,Fermata Autobus
ASPO627,Fermata di 627 - via Bazzoni (Chiesa),40.91358,9.47541,OLBIA,Fermata Autobus
ATPSS_367,"Fermata di Sv Monti Di Jesgia, Trav.2 Km 0.4",40.694734,8.493475,SASSARI,Fermata Autobus
ATPSS_2066,"Fermata di C.So Vittorio Emanuele, Chiesa",40.836991,8.401157,PORTO TORRES,Fermata Autobus
B_22180,Fermata di SP 3 BADDEDALE KM 6.100,40.678497,8.577645,OSSI,Fermata Autobus
ATPSS_227,"Fermata di P.Za S.Antonio, Dir. C.So Vico",40.730165,8.556307,SASSARI,Fermata Autobus
800091,Fermata di Costa Serena,41.195214,9.345424,PALAU,Fermata Autobus
L093-14321,Fermata di Piazza De Nicola,40.90091495,9.1088585,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_438,Fermata di Via Millelire 57,40.751624,8.515539,SASSARI,Fermata Autobus
202006,Fermata di Bv. Chilivani Gescal,40.593319,9.000939,OZIERI,Fermata Autobus
ATPSS_57,"Fermata di Viale Italia, Ang. Via Sardegna",40.72088,8.558219,SASSARI,Fermata Autobus
ATPSS_491,"Fermata di Sp81, Market",40.817088,8.502787,SORSO,Fermata Autobus
ASPO2091,Fermata di 2091 - Strada Statale Orientale Sarda 14,40.90908,9.51602,OLBIA,Fermata Autobus
ATPSS_786,"Fermata di Viale G. Paolo Ii, Fr.Tribunale",40.721553,8.546092,SASSARI,Fermata Autobus
ATPSS_152,"Fermata di Via Luna E Sole Fr. 42, Parco Carta",40.724357,8.576601,SASSARI,Fermata Autobus
ATPSS_596,Fermata di Via De Martini 106,40.777969,8.505967,SASSARI,Fermata Autobus
ATPSS_592,Fermata di Via De Martini 64,40.766778,8.511986,SASSARI,Fermata Autobus
ATPSS_1107,"Fermata di Via Romita, Piscina",40.719098,8.581519,SASSARI,Fermata Autobus
ASPO689,Fermata di 689 - S. Lucia fr.S.Mariedda,40.92997,9.44666,OLBIA,Fermata Autobus
B_61797,Fermata di SS 125 KM 345.700 TIANA,41.097973,9.371671,ARZACHENA,Fermata Autobus
B_22138,Fermata di USINI VIA ROMA 65 - CHIESA,40.664599,8.538349,USINI,Fermata Autobus
B_22022,Fermata di SP 55 BIS RIMESSAGGIO BARCHE,40.6563307,8.2390859,ALGHERO,Fermata Autobus
B_7353,Fermata di ITTIRI VIA SASSARI 49,40.595801,8.566513,ITTIRI,Fermata Autobus
800106,Fermata di Oschiri (Ist.Professionale),40.715429,9.103679,OSCHIRI,Fermata Autobus
ATPSS_3004,"Fermata di Via Roma 8, Market",40.790457,8.589976,SENNORI,Fermata Autobus
B_61896,Fermata di SS 125 LA SUAREDDA-PRESSI VIA BERLINO,40.780103,9.657575,SAN TEODORO,Fermata Autobus
ATPSS_541,Fermata di Ss 200 Km 4.0,40.760107,8.568945,SASSARI,Fermata Autobus
ATPSS_437,Fermata di Via Millelire Fr. 57,40.751738,8.515579,SASSARI,Fermata Autobus
7532,Fermata di RUONI,41.22614,9.217983,SANTA TERESA GALLURA,Fermata Autobus
B_22168,Fermata di SENNORI VIA 28 APRILE 2,40.783634,8.586993,SENNORI,Fermata Autobus
B_7583,Fermata di SS 125 KM 299 VACCILEDDI,40.847246,9.647491,LOIRI PORTO SAN PAOLO,Fermata Autobus
B_7504,Fermata di MONTI PITROSU VIA NAZIONALE FR.VIA LI GRANITI,40.840861,9.653549,SAN TEODORO,Fermata Autobus
ATPSS_320,Fermata di Via Milano 32,40.711308,8.584869,SASSARI,Fermata Autobus
ATPSS_1123,Fermata di S.C. Platamona 10,40.808967,8.476235,SASSARI,Fermata Autobus
B_7745,Fermata di MUGONI,40.6188337,8.2104287,ALGHERO,Fermata Autobus
ASPO456,Fermata di 456 - Rudalza fr. Pazzolu,40.99509,9.51564,OLBIA,Fermata Autobus
B_7362,Fermata di SP1 STAZIONE ENEL,40.6183255,8.9088259,OZIERI,Fermata Autobus
ATPSS_176,"Fermata di Via Siglienti, Fr. Capolinea",40.712044,8.58209,SASSARI,Fermata Autobus
L093-14277,Fermata di Viale Don Sturzo 20,40.89928358,9.10842829,TEMPIO PAUSANIA,Fermata Autobus
B_7758,Fermata di PIRASTREDDU,40.8046037,8.6580323,OSILO,Fermata Autobus
ATPSS_512,Fermata di Sp60 Fr. 130,40.768582,8.528681,SASSARI,Fermata Autobus
ASPO1195,Fermata di 1195 - Via Ferrara civ.46,40.91141,9.49435,OLBIA,Fermata Autobus
ATPSS_542,Fermata di Via Parodi 6,40.724346,8.579666,SASSARI,Fermata Autobus
ASPO601,Fermata di 601 - Via Brigata Sassari,40.92456,9.49323,OLBIA,Fermata Autobus
ATPSS_514,Fermata di Sp60 Fr. 78,40.760415,8.532127,SASSARI,Fermata Autobus
ATPSS_203,Fermata di Via Bottego Fr. 26,40.745505,8.555098,SASSARI,Fermata Autobus
ATPSS_688,Fermata di Via Barore Diegu Fr. 21,40.778755,8.472273,SASSARI,Fermata Autobus
71600,Fermata di ANELA VIA ROMA 21,40.44109,9.055537,ANELA,Fermata Autobus
ATPSS_1136,"Fermata di Via Verona, Fr. Market",40.711645,8.562778,SASSARI,Fermata Autobus
ATPSS_301,Fermata di Via Gorizia 5,40.727661,8.570713,SASSARI,Fermata Autobus
ATPSS_2067,"Fermata di Viale Della Liberta, Distributore",40.830361,8.412905,PORTO TORRES,Fermata Autobus
ASPO505,Fermata di 505 - Via Petta 60,40.93101,9.48814,OLBIA,Fermata Autobus
ASPO905,Fermata di 905 - SS125 fronte Lido d. Sole,40.90334,9.55083,OLBIA,Fermata Autobus
ATPSS_689,Fermata di Via Bacchelli 8,40.77908,8.475319,SASSARI,Fermata Autobus
ATPSS_494,"Fermata di Sp60, Inc. Sp81 Dir.Ss",40.816498,8.507579,SORSO,Fermata Autobus
ATPSS_497,"Fermata di Sp60, Inc. Via Fiorita Dir.Mare",40.80973,8.50741,SORSO,Fermata Autobus
ATPSS_311,Fermata di Viale Mameli 38,40.727261,8.568005,SASSARI,Fermata Autobus
ATPSS_508,Fermata di Sp 60 106,40.786246,8.51899,SORSO,Fermata Autobus
B_22252,Fermata di ALGHERO VIALE BURRUNI CALICH,40.587407,8.312686,ALGHERO,Fermata Autobus
B_22046,Fermata di PORTO TORRES VIALE DELLA LIBERTA'-SUPERMERCATO,40.830426,8.412886,PORTO TORRES,Fermata Autobus
ATPSS_778,Fermata di C.So Vittorio Emanuele 124,40.728899,8.557936,SASSARI,Fermata Autobus
ATPSS_2125,Fermata di Via Benedetto Croce 22,40.837314,8.414369,PORTO TORRES,Fermata Autobus
B_22322,Fermata di ALGHERO VIA V. EMANUELE FR.CIMITERO,40.564181,8.327331,ALGHERO,Fermata Autobus
ATPSS_789,Fermata di S.P. 56 Civico 2,40.737082,8.449966,SASSARI,Fermata Autobus
ASPO961,Fermata di 961 - V.le Porto Istana,40.88925,9.58971,OLBIA,Fermata Autobus
ASPO526,Fermata di 526 - S.Vittore fr.Sa Istrana,40.95278,9.48214,OLBIA,Fermata Autobus
70692,Fermata di SASSARI VIA DUCA DEGLI ABRUZZI,40.71816,8.570161,SASSARI,Fermata Autobus
ATPSS_65,Fermata di Via Rockefeller 40,40.714427,8.554225,SASSARI,Fermata Autobus
L093-14314,Fermata di Viale Don Sturzo 23,40.89926506,9.10850337,TEMPIO PAUSANIA,Fermata Autobus
7625,Fermata di OZIERI SAN NICOLA,40.61,8.990567,OZIERI,Fermata Autobus
L093-14390,Fermata di ZIR La Quercia,40.89546556,9.14483551,TEMPIO PAUSANIA,Fermata Autobus
B_22284,Fermata di ALGHERO VIA FLEMING FRONTE ING.OSPEDALE,40.578664,8.319687,ALGHERO,Fermata Autobus
B_22223,Fermata di SP 117 INCROCIO VIA PATTADA,40.6674993,8.2106003,ALGHERO,Fermata Autobus
ATPSS_3062,Fermata di Via Castelsardo 5,40.800184,8.580944,SORSO,Fermata Autobus
ASPO314,Fermata di 314 - V.le A.Moro fr. 511,40.95987,9.49359,OLBIA,Fermata Autobus
B_7506,Fermata di PALAU PORTO,41.181395,9.385389,PALAU,Fermata Autobus
ATPSS_780,Fermata di Via Carlo Alberto 40,40.724106,8.562443,SASSARI,Fermata Autobus
ATPSS_746,Fermata di Ss 291 12/A,40.73314,8.508229,SASSARI,Fermata Autobus
ATPSS_241,Fermata di Viale Dante Fr. 73,40.717306,8.568518,SASSARI,Fermata Autobus
ASPO254,Fermata di 254 - V.le Italia Zona Ind.le,40.93554,9.52787,OLBIA,Fermata Autobus
ATPSS_191,Fermata di Via S. Anna 34,40.72296,8.554075,SASSARI,Fermata Autobus
ATPSS_683,Fermata di Via Manno 37,40.723553,8.563092,SASSARI,Fermata Autobus
B_7106,Fermata di POZZOMAGGIORE VIA GRANDE 9-S.COSTANTINO,40.402092,8.663747,POZZOMAGGIORE,Fermata Autobus
ATPSS_313,Fermata di Via De Nicola 5,40.716542,8.555922,SASSARI,Fermata Autobus
ATPSS_265,Fermata di Vie De Martini 65,40.762895,8.513932,SASSARI,Fermata Autobus
B_7105,Fermata di POZZOMAGGIORE VIA GRANDE 232,40.394798,8.654635,POZZOMAGGIORE,Fermata Autobus
ATPSS_622,Fermata di Via De Martini Fr. 72,40.772137,8.511712,SASSARI,Fermata Autobus
B_7312,Fermata di SASSARI EX SANATORIO,40.714102,8.582984,SASSARI,Fermata Autobus
B_22290,Fermata di ALGHERO VIA GARIBALDI 45 FR.GUARDIA FINANZA,40.563706,8.316858,ALGHERO,Fermata Autobus
ASPO351,Fermata di 351 - A.Moro fr.Ospedale,40.93094,9.50024,OLBIA,Fermata Autobus
L093-14383,Fermata di ZIR Uffici,40.89414844,9.14173183,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_256,"Fermata di Ss 127, Fr. Via Nenni",40.713939,8.592173,SASSARI,Fermata Autobus
ATPSS_253,"Fermata di Via Carlo Felice 33, Fr. Via Chironi",40.715312,8.57973,SASSARI,Fermata Autobus
61768,Fermata di OLBIA VIA MAMELI SCUOLE SUPERIORI,40.92223,9.496788,OLBIA,Fermata Autobus
800327,Fermata di S'Alghidda,40.956785,9.170218,LURAS,Fermata Autobus
B_22080,Fermata di BOTTIDDA VIA VITTORIO EMANUELE 52,40.39166,9.005915,BOTTIDDA,Fermata Autobus
212007,Fermata di S.Gavino Bv.,40.6874449909091,9.69390167272727,BUDONI,Fermata Autobus
ATPSS_341,"Fermata di Sp18 Viadotto, Inc. Per Viziliu",40.739011,8.483737,SASSARI,Fermata Autobus
ATPSS_641,Fermata di Truncu Reale,40.762565,8.450541,SASSARI,Fermata Autobus
B_7071,Fermata di PUTIFIGARI,40.562202,8.460501,PUTIFIGARI,Fermata Autobus
ATPSS_738,Fermata di Ss 291 33,40.726378,8.491363,SASSARI,Fermata Autobus
ATPSS_388,Fermata di Via Caniga 41,40.721845,8.531176,SASSARI,Fermata Autobus
ASPO765,Fermata di 765 - SS127 km 6.200,40.91599,9.43213,OLBIA,Fermata Autobus
ASPO525,Fermata di 525 - V.S.Vittore V.Chinzana,40.95305,9.44885,OLBIA,Fermata Autobus
ATPSS_1130,Fermata di Sp 60 Baddelonga,40.786907,8.518323,SORSO,Fermata Autobus
ATPSS_638,Fermata di Sp132  La Crucca Fr. 309,40.761467,8.458839,SASSARI,Fermata Autobus
ATPSS_470,Fermata di Ss 131 139,40.781934,8.473463,SASSARI,Fermata Autobus
71489,Fermata di BAIA OSTINA,40.91119,8.735391,CASTELSARDO,Fermata Autobus
B_22338,Fermata di ALGHERO VIALE I MAGGIO SCUOLA D'ARTE,40.583042,8.311153,ALGHERO,Fermata Autobus
ATPSS_609,Fermata di Via De Martini Fr. 242,40.791665,8.478104,SASSARI,Fermata Autobus
800264,Fermata di Erula (Poste),40.791232,8.941766,ERULA,Fermata Autobus
ASPO906,Fermata di 906 - Via P. Fiaso fronte Residence,40.90336,9.57034,OLBIA,Fermata Autobus
B_7199,Fermata di POZZO D`ESSE,40.810055,8.300929,PORTO TORRES,Fermata Autobus
B_7185,Fermata di OSILO VIA ROMA 15,40.741897,8.673964,OSILO,Fermata Autobus
ASPO781,Fermata di 781 - SS127 St.zu Scalpitta,40.91631,9.43354,OLBIA,Fermata Autobus
ASPO1002,Fermata di 1002 - Padrongianus,40.889,9.50453,OLBIA,Fermata Autobus
ATPSS_405,Fermata di Sv Baddelonga 100,40.792909,8.507537,SASSARI,Fermata Autobus
B_22264,Fermata di ALGHERO VIA AZUNI 41,40.570003,8.321761,ALGHERO,Fermata Autobus
B_61783,Fermata di GOLFO ARANCI SPIAGGIA BIANCA,40.997023,9.588232,GOLFO ARANCI,Fermata Autobus
ASPO879,Fermata di 879 - Via Pistoia lato civici dispari,40.91379,9.48864,OLBIA,Fermata Autobus
ATPSS_651,Fermata di Sp132  La Crucca 61,40.758508,8.490005,SASSARI,Fermata Autobus
8312896,Stazione di SU CANALE,40.8383733,9.4041881,MONTI,Stazione Ferroviaria
B_6179,Fermata di SERRA LUGHIA,41.0324498,9.3740265,OLBIA,Fermata Autobus
ATPSS_885,Fermata di Via Giagu 1,40.715132,8.584112,SASSARI,Fermata Autobus
B_7168,Fermata di SENNORI VIA ROMA 60,40.792088,8.591412,SENNORI,Fermata Autobus
ATPSS_280,Fermata di Sp132  La Crucca 18,40.754872,8.500317,SASSARI,Fermata Autobus
B_7777,Fermata di TRAMARIGLIO,40.5938022,8.1660753,ALGHERO,Fermata Autobus
ASPO459,Fermata di 459 - Monte Ladu edicola,41.00067,9.53296,GOLFO ARANCI,Fermata Autobus
